
# N項演算子

U+2211 U+03A3 # ∑

# CJKの記号及び句読点

U+3000 U+0020 # 　

# CJK統合漢字拡張A

U+65F2 # 旲
U+65F9 # 旹
U+65FC # 旼
U+6600 # 昀
U+6604 # 昄
U+6608 # 昈
U+6609 # 昉
U+6615 # 昕
U+661E # 昞
U+6621 # 昡
U+6622 # 昢
U+6624 # 昤
U+662A # 昪
U+662B # 昫
U+662E -      # 昮
U+6630 U+662F # 昰
U+6631 # 昱
U+6633 # 昳
U+663A # 昺
U+663B U+6602 # 昻
U+6644 U+6643 異体字  # 晄
U+6645 # 晅
U+6648 # 晈
U+6649 U+664B 新字体  # 晉
U+664C # 晌
U+664E # 晎
U+6651 # 晑
U+6657 # 晗
U+6659 # 晙
U+665A U+6669 JIS97   # 晚
U+665B # 晛
U+665D U+663C 新字体  # 晝
U+6661 # 晡
U+6663 # 晣
U+6665 # 晥
U+666A # 晪
U+666B # 晫
U+666C # 晬
U+666D # 晭
U+6673 # 晳
U+6677 # 晷
U+6678 # 晸
U+667B # 晻
U+6680 # 暀
U+668D # 暍
U+6690 # 暐
U+6692 # 暒
U+6699 # 暙
U+66A0 # 暠
U+66AD # 暭
U+66B1 # 暱
U+66B2 # 暲
U+66B5 # 暵
U+66BB # 暻
U+66BF # 暿
U+66C6 U+66A6 JIS97   # 曆
U+66C8 # 曈
U+66C9 U+6681 新字体  # 曉
U+66DB # 曛
U+66E8 # 曨
U+66EC # 曬
U+66FA # 曺
U+66FB # 曻
U+66FE U+66FD 新字体  # 曾
U+6701 # 朁
U+6703 U+4F1A 新字体  # 會
U+6705 # 朅
U+670E -      # 朎
U+6712 # 朒
U+6713 # 朓
U+6719 # 朙
U+6733 # 朳
U+6747 # 杇
U+6748 # 杈
U+674C # 杌
U+674D # 杍
U+6754 # 杔
U+675D # 杝
U+6766 # 杦
U+6774 # 杴
U+6776 # 杶
U+677B # 杻
U+6781 U+6975 # 极
U+6792 # 枒
U+6793 # 枓
U+6798 # 枘
U+679B # 枛
U+67B0 # 枰
U+67B2 # 枲
U+67BB # 枻
U+67C0 # 柀
U+67C3 # 柃
U+67C8 # 柈
U+67D2 U+6F06 # 柒
U+67D7 # 柗
U+67D9 # 柙
U+67DB # 柛
U+67F0 U+5948 # 柰
U+67F7 # 柷
U+67F9 # 柹
U+67FC # 柼
U+6801 # 栁
U+6810 # 栐
U+6818 # 栘
U+681D U+6A9C # 栝
U+681F # 栟
U+682C # 栬
U+682D # 栭
U+6831 # 栱
U+6833 # 栳
U+683B # 栻
U+683E # 栾
U+6844 # 桄
U+6845 # 桅
U+6849 # 桉
U+684C U+68F9 # 桌
U+6852 U+6851 # 桒
U+6855 # 桕
U+6857 # 桗
U+685B # 桛
U+6867 U+6A9C JIS78   # 桧
U+686B # 桫
U+686E U+676F # 桮
U+6872 # 桲
U+6875 # 桵
U+687A # 桺
U+687C # 桼
U+6882 # 梂
U+6890 # 梐
U+6896 # 梖
U+6898 # 梘
U+6899 # 梙
U+689A # 梚
U+689C # 梜
U+689D U+6761 新字体  # 條
U+68A3 # 梣
U+68A5 # 梥
U+68AA # 梪
U+68AB # 梫
U+68B2 # 梲
U+68B4 # 梴
U+68BB # 梻
U+68BC U+6AAE JIS78   # 梼
U+68C3 # 棃
U+68C5 # 棅
U+68C8 # 棈
U+68CC # 棌
U+68CF # 棏
U+68D0 # 棐
U+68D6 # 棖
U+68D9 # 棙
U+68E4 # 棤
U+68E5 # 棥
U+68E7 U+685F 新字体  # 棧
U+68E8 # 棨
U+68EC # 棬
U+68ED # 棭
U+68F0 # 棰
U+68F1 # 棱
U+68F7 # 棷
U+68FB # 棻
U+68FC # 棼
U+6903 # 椃
U+6907 # 椇
U+690A # 椊
U+6935 # 椵
U+693B # 椻
U+6942 # 楂
U+6946 # 楆
U+6949 # 楉
U+6957 # 楗
U+6963 # 楣
U+6964 # 楤
U+6968 # 楨
U+6969 # 楩
U+696C # 楬
U+6972 # 楲
U+697A # 楺
U+697F # 楿
U+6980 # 榀
U+6992 # 榒
U+6996 # 榖
U+6998 U+77E9 # 榘
U+69A5 # 榥
U+69A6 U+4E7E # 榦
U+69AD # 榭
U+69AE U+6804 新字体  # 榮
U+69B0 # 榰
U+69B7 # 榷
U+69BA # 榺
U+69BC # 榼
U+69C0 # 槀
U+69C7 U+69D9 新字体  # 槇
U+69CF # 槏
U+69D1 # 槑
U+69D6 # 槖
U+69D9 U+69C7 JIS78   # 槙
U+69E2 # 槢
U+69E3 # 槣
U+69E9 # 槩
U+69EA U+6982 JIS97   # 槪
U+69EE # 槮
U+69EF # 槯
U+69F3 # 槳
U+69F4 # 槴
U+69F5 # 槵
U+69F6 # 槶
U+69FE # 槾
U+6A02 U+697D 新字体  # 樂
U+6A0F # 樏
U+6A11 # 樑
U+6A13 U+697C 新字体  # 樓
U+6A15 # 樕
U+6A1A # 樚
U+6A1D # 樝
U+6A1E U+67A2 新字体  # 樞
U+6A23 U+69D8 新字体  # 樣
U+6A30 # 樰
U+6A32 # 樲
U+6A33 # 樳
U+6A34 # 樴
U+6A3B # 樻
U+6A3E # 樾
U+6A3F # 樿
U+6A45 # 橅
U+6A46 # 橆
U+6A49 # 橉
U+6A4E # 橎
U+6A50 # 橐
U+6A52 # 橒
U+6A56 # 橖
U+6A5B # 橛
U+6A64 # 橤
U+6A6B U+6A2A JIS97   # 橫
U+6A73 # 橳
U+6A7A # 橺
U+6A7E # 橾
U+6A83 # 檃
U+6A89 # 檉
U+6A8B # 檋
U+6A91 # 檑
U+6A94 # 檔
U+6A9C U+6867 JIS78   # 檜
U+6A9D # 檝
U+6A9E # 檞
U+6A9F # 檟
U+6AA1 # 檡
U+6AA2 U+691C 新字体  # 檢
U+6AA5 # 檥
U+6AAB # 檫
U+6AAE U+68BC JIS78   # 檮
U+6ABD # 檽
U+6AC6 # 櫆
U+6AD0 # 櫐
U+6AD4 # 櫔
U+6ADC # 櫜
U+6ADD # 櫝
U+6AE2 -      # 櫢
U+6AE4 # 櫤
U+6AE7 # 櫧
U+6AEC # 櫬
U+6AF1 # 櫱
U+6AF2 # 櫲
U+6AF3 # 櫳
U+6AFB U+685C 新字体  # 櫻
U+6AFD U+6ABC # 櫽
U+6B0A U+6A29 新字体  # 權
U+6B0B # 欋
U+6B0F # 欏
U+6B10 # 欐
U+6B11 # 欑
U+6B17 # 欗
U+6B1B # 欛
U+6B1E # 欞
U+6B2C # 欬
U+6B2F # 欯
U+6B35 # 欵
U+6B46 # 歆
U+6B4A # 歊
U+6B50 U+6B27 新字体  # 歐
U+6B56 # 歖
U+6B58 # 歘
U+6B60 # 歠
U+6B61 U+6B53 新字体  # 歡
U+6B65 U+6B69 JIS97   # 步
U+6B67 # 歧
U+6B6C # 歬
U+6B75 # 歵
U+6B77 U+6B74 JIS97   # 歷
U+6B78 U+5E30 新字体  # 歸
U+6B7A # 歺
U+6B81 # 殁
U+6B82 # 殂
U+6B98 U+6B8B 新字体  # 殘
U+6B9B # 殛
U+6BA9 # 殩
U+6BAD # 殭
U+6BAE # 殮
U+6BBC U+6BBB 新字体  # 殼
U+6BBD # 殽
U+6BBE # 殾
U+6BC6 U+6BB4 新字体  # 毆
U+6BC7 # 毇
U+6BC8 # 毈
U+6BC9 # 毉
U+6BCF U+6BCE JIS97   # 每
U+6BD6 # 毖
U+6BD7 U+6BD8 # 毗
U+6BDA # 毚
U+6BE6 # 毦
U+6BE7 # 毧
U+6BEE # 毮
U+6BF1 # 毱
U+6BFF # 毿
U+6C02 # 氂
U+6C05 # 氅
U+6C0A # 氊
U+6C0E # 氎
U+6C10 # 氐
U+6C23 U+6C17 新字体  # 氣
U+6C33 # 氳
U+6C35 # 氵
U+6C36 # 氶
U+6C3A # 氺
U+6C3F # 氿
U+6C4D # 汍
U+6C59 U+6C5A # 汙
U+6C5B # 汛
U+6C5C # 汜
U+6C67 # 汧
U+6C6D # 汭
U+6C6F -      # 汯
U+6C74 # 汴
U+6C76 # 汶
U+6C84 # 沄
U+6C85 U+6E90 # 沅
U+6C86 # 沆
U+6C89 U+700B # 沉
U+6C92 U+6CA1 新字体  # 沒
U+6C94 # 沔
U+6C95 # 沕
U+6C97 # 沗
U+6C98 # 沘
U+6C9C # 沜
U+6CAA # 沪
U+6CAD # 沭
U+6CC2 # 泂
U+6CC6 # 泆
U+6CD0 # 泐
U+6CD4 # 泔
U+6CD6 U+8305 # 泖
U+6CDA # 泚
U+6CDC # 泜
U+6CE0 # 泠
U+6CE9 # 泩
U+6CEB # 泫
U+6CEC # 泬
U+6CED # 泭
U+6CEE # 泮
U+6CFB # 泻
U+6D00 # 洀
U+6D04 # 洄
U+6D0A # 洊
U+6D0E # 洎
U+6D24 # 洤
U+6D26 # 洦
U+6D27 # 洧
U+6D2E # 洮
U+6D2F # 洯
U+6D31 # 洱
U+6D34 U+6CD9 # 洴
U+6D39 # 洹
U+6D3C # 洼
U+6D3F # 洿
U+6D58 # 浘
U+6D5B # 浛
U+6D5E # 浞
U+6D60 # 浠
U+6D65 # 浥
U+6D6F -      # 浯
U+6D70 # 浰
U+6D80 # 涀
U+6D81 # 涁
U+6D82 # 涂
U+6D87 # 涇
U+6D89 U+6E09 JIS97   # 涉
U+6D8A # 涊
U+6D8D # 涍
U+6D91 # 涑
U+6D94 # 涔
U+6D96 -      # 涖
U+6D98 # 涘
U+6D9B U+6FE4 JIS78   # 涛
U+6D9C U+7006 JIS2000 # 涜
U+6DAA # 涪
U+6DAB # 涫
U+6DAC # 涬
U+6DAE # 涮
U+6DB4 # 涴
U+6DBF # 涿
U+6DC2 # 淂
U+6DC4 # 淄
U+6DC8 # 淈
U+6DCE # 淎
U+6DCF # 淏
U+6DD0 # 淐
U+6DD6 # 淖
U+6DDA U+6D99 JIS97   # 淚
U+6DDB # 淛
U+6DDD # 淝
U+6DDF # 淟
U+6DE8 U+6D44 新字体  # 淨
U+6DE9 # 淩
U+6DF2 -      # 淲
U+6DF6 # 淶
U+6DF8 U+6E05 # 淸
U+6DFA U+6D45 新字体  # 淺
U+6DFC # 淼
U+6E17 # 渗
U+6E1E # 渞
U+6E22 # 渢
U+6E27 # 渧
U+6E32 # 渲
U+6E34 U+6E07 JIS97   # 渴
U+6E36 # 渶
U+6E39 -      # 渹
U+6E3C # 渼
U+6E44 # 湄
U+6E48 # 湈
U+6E49 # 湉
U+6E4B # 湋
U+6E4C # 湌
U+6E4F # 湏
U+6E51 # 湑
U+6E53 # 湓
U+6E54 # 湔
U+6E57 # 湗
U+6E5C # 湜
U+6E5E # 湞
U+6E63 # 湣
U+6E8C U+6F51 JIS2000 # 溌
U+6E93 # 溓
U+6EA7 # 溧
U+6EAA U+6E13 新字体  # 溪
U+6EAB U+6E29 JIS97   # 溫
U+6EB1 # 溱
U+6EB4 # 溴
U+6EBF # 溿
U+6EC1 # 滁
U+6EC3 # 滃
U+6EC7 # 滇
U+6ECA # 滊
U+6ECE # 滎
U+6ED9 # 滙
U+6EEB # 滫
U+6EEF U+6EDE 新字体  # 滯
U+6EF9 # 滹
U+6EFB # 滻
U+6EFF U+6E80 新字体  # 滿
U+6F0A # 漊
U+6F0C # 漌
U+6F10 # 漐
U+6F18 # 漘
U+6F1A # 漚
U+6F25 # 漥
U+6F2A # 漪
U+6F2F # 漯
U+6F33 # 漳
U+6F35 # 漵
U+6F36 # 漶
U+6F3C # 漼
U+6F45 U+704C JIS78   # 潅
U+6F51 U+6E8C JIS83   # 潑
U+6F52 # 潒
U+6F57 # 潗
U+6F59 # 潙
U+6F5A # 潚
U+6F5B U+6F5C 新字体  # 潛
U+6F5E # 潞
U+6F60 # 潠
U+6F61 # 潡
U+6F62 # 潢
U+6F68 # 潨
U+6F7D # 潽
U+6F7E # 潾
U+6F81 U+6E0B 新字体  # 澁
U+6F88 # 澈
U+6F8C # 澌
U+6F8D # 澍
U+6F90 # 澐
U+6F94 U+6D69 # 澔
U+6F96 # 澖
U+6F98 # 澘
U+6F9F # 澟
U+6FA0 # 澠
U+6FA4 U+6CA2 新字体  # 澤
U+6FA5 # 澥
U+6FA7 # 澧
U+6FAF # 澯
U+6FB5 # 澵
U+6FB6 # 澶
U+6FBC # 澼
U+6FBE # 澾
U+6FC7 U+6F80 # 濇
U+6FC8 # 濈
U+6FC9 # 濉
U+6FCA # 濊
U+6FD5 U+6E7F 新字体  # 濕
U+6FDA # 濚
U+6FDE # 濞
U+6FDF U+6E08 新字体  # 濟
U+6FE4 U+6D9B JIS78   # 濤
U+6FE9 # 濩
U+6FF0 # 濰
U+6FF1 U+6D5C 新字体  # 濱
U+6FF5 # 濵
U+6FF9 # 濹
U+6FFC U+6CCA # 濼

U+7000 # 瀀
U+7005 # 瀅
U+7006 U+6D9C JIS83   # 瀆
U+7007 # 瀇
U+700A # 瀊
U+7023 # 瀣
U+7027 U+6EDD 新字体  # 瀧
U+7028 U+702C JIS97   # 瀨
U+7039 # 瀹
U+703A # 瀺
U+703C # 瀼
U+7043 # 灃
U+7047 # 灇
U+704A # 灊
U+704B # 灋
U+704C U+6F45 JIS78   # 灌
U+704E # 灎
U+7054 U+7069 # 灔
U+705D # 灝
U+705E # 灞
U+7063 U+6E7E 新字体  # 灣
U+7064 # 灤
U+7065 # 灥
U+7069 # 灩
U+706C # 灬
U+706E U+5149 # 灮
U+7075 # 灵
U+7076 # 灶
U+707E # 灾
U+7081 # 炁
U+7085 U+803F # 炅
U+7086 # 炆
U+7095 # 炕
U+7097 # 炗
U+709F # 炟
U+70A4 U+7167 # 炤
U+70AB # 炫
U+70B1 # 炱
U+70B7 # 炷
U+70BB # 炻
U+70CA # 烊
U+70D1 # 烑
U+70D3 # 烓
U+70D4 # 烔
U+70D8 # 烘
U+70DC # 烜
U+70E4 # 烤
U+70EC # 烬
U+7103 # 焃
U+7104 # 焄
U+7106 # 焆
U+7107 # 焇
U+7108 # 焈
U+710C # 焌
U+710F # 焏
U+7114 U+7130 JIS2000 # 焔
U+711E # 焞
U+7120 # 焠
U+712B # 焫
U+712E # 焮
U+712F # 焯
U+7130 U+7114 JIS83   # 焰
U+7131 # 焱
U+7146 # 煆
U+7147 # 煇
U+714A # 煊
U+7150 # 煐
U+7151 U+716E # 煑
U+7152 # 煒
U+7153 # 煓
U+715C # 煜
U+715E # 煞
U+7160 # 煠
U+7168 # 煨
U+7180 # 熀
U+7185 # 熅
U+7187 # 熇
U+7192 # 熒
U+7196 # 熖
U+719B # 熛
U+71A0 # 熠
U+71A2 # 熢
U+71AE # 熮
U+71AF # 熯
U+71B3 # 熳
U+71BA U+71B9 # 熺
U+71C1 # 燁
U+71C4 # 燄
U+71C8 U+706F 新字体  # 燈
U+71CB # 燋
U+71D2 U+713C 新字体  # 燒
U+71D3 # 燓
U+71D9 # 燙
U+71DC # 燜
U+71DF U+55B6 新字体  # 營
U+71FE # 燾
U+7200 # 爀
U+7207 # 爇
U+7210 U+7089 新字体  # 爐
U+7215 # 爕
U+722B # 爫
U+722D U+4E89 新字体  # 爭
U+7232 U+70BA 新字体  # 爲
U+7234 # 爴
U+7238 # 爸
U+7239 # 爹
U+7242 # 牂
U+7253 # 牓
U+7255 # 牕
U+7256 # 牖
U+7257 # 牗
U+7263 # 牣
U+726E # 牮
U+726F # 牯
U+7278 # 牸
U+727F # 牿
U+728D # 犍
U+728E # 犎
U+729B U+9AE6 # 犛
U+72A7 U+72A0 新字体  # 犧
U+72AD # 犭
U+72AE # 犮
U+72B0 # 犰
U+72B1 # 犱
U+72BE # 犾
U+72C0 U+72B6 JIS97   # 狀
U+72C1 # 狁
U+72CC # 狌
U+72F3 # 狳
U+72F9 U+72ED 新字体  # 狹
U+72FA # 狺
U+72FB # 狻
U+7307 # 猇
U+7312 # 猒
U+7318 # 猘
U+7319 # 猙
U+7324 -      # 猤
U+7327 # 猧
U+7328 # 猨
U+732C # 猬
U+7331 # 猱
U+7333 # 猳
U+7339 # 猹
U+733D # 猽
U+7350 # 獐
U+7352 # 獒
U+7366 # 獦
U+7368 U+72EC 新字体  # 獨
U+736B # 獫
U+736C # 獬
U+736E # 獮
U+736F # 獯
U+7371 # 獱
U+7375 U+731F 新字体  # 獵
U+7377 # 獷
U+7378 U+7363 新字体  # 獸
U+737B U+732E 新字体  # 獻
U+737C # 獼
U+7381 # 玁
U+7385 U+5999 # 玅
U+738A # 玊
U+7394 # 玔
U+7395 # 玕
U+7398 # 玘
U+739C # 玜
U+739E # 玞
U+739F U+73C9 # 玟
U+73A0 # 玠
U+73A2 # 玢
U+73A5 # 玥
U+73A6 # 玦
U+73A8 # 玨
U+73AB # 玫
U+73B5 # 玵
U+73B7 # 玷
U+73B9 # 玹
U+73BC # 玼
U+73BD -      # 玽
U+73BF # 玿
U+73C5 # 珅
U+73C9 # 珉
U+73CB # 珋
U+73CF # 珏
U+73D2 -      # 珒
U+73D6 # 珖
U+73D9 # 珙
U+73E1 # 珡
U+73E3 # 珣
U+73E7 # 珧
U+73E9 # 珩
U+73F5 -      # 珵
U+73F9 # 珹
U+73FA # 珺
U+7401 # 琁
U+7407 # 琇
U+740A # 琊
U+7413 # 琓
U+741A # 琚
U+741B # 琛
U+7424 # 琤
U+7426 # 琦
U+7428 # 琨
U+7429 -      # 琩
U+742A # 琪
U+742B # 琫
U+742C # 琬
U+742E # 琮
U+742F # 琯
U+7430 # 琰
U+7431 U+96D5 # 琱
U+7439 # 琹
U+7440 # 瑀
U+7443 # 瑃
U+7444 # 瑄
U+7446 # 瑆
U+7447 # 瑇
U+744B # 瑋
U+744D # 瑍
U+7452 # 瑒
U+7453 # 瑓
U+7457 # 瑗
U+745D # 瑝
U+7462 # 瑢
U+7464 U+7476 新字体  # 瑤
U+746B # 瑫
U+746D # 瑭
U+7471 # 瑱
U+7476 U+7464 JIS78   # 瑶
U+7481 # 璁
U+7485 # 璅
U+7486 # 璆
U+7487 # 璇
U+7488 # 璈
U+7489 # 璉
U+7490 # 璐
U+7492 # 璒
U+7497 # 璗
U+7498 # 璘
U+7499 # 璙
U+749C # 璜
U+749F # 璟
U+74A0 # 璠
U+74A1 # 璡
U+74A3 # 璣
U+74A5 # 璥
U+74A6 # 璦
U+74A8 # 璨
U+74A9 # 璩
U+74AA # 璪
U+74AB # 璫
U+74B5 # 璵
U+74B9 # 璹
U+74BA # 璺
U+74BB # 璻
U+74BF # 璿
U+74C8 # 瓈
U+74C9 # 瓉
U+74D6 # 瓖
U+74D8 # 瓘
U+74DA # 瓚
U+74DE # 瓞
U+74E3 U+5F01 新字体  # 瓣
U+74EB # 瓫
U+74EF # 瓯
U+74FA # 瓺
U+74FF # 瓿
U+7501 U+74F6 JIS97   # 甁
U+7517 # 甗
U+7520 # 甠
U+7524 # 甤
U+752A U+89D2 # 甪
U+752F # 甯
U+753D # 甽
U+753E # 甾
U+7540 # 畀
U+7548 # 畈
U+754E # 畎
U+7550 # 畐
U+7552 U+755D # 畒
U+756B U+753B 新字体  # 畫
U+756C U+756D # 畬
U+756F # 畯
U+7571 # 畱
U+7572 # 畲
U+7576 U+5F53 新字体  # 當
U+7579 # 畹
U+757A # 畺
U+757D # 畽
U+757E # 畾
U+7581 # 疁
U+758A U+7573 新字体  # 疊
U+758C # 疌
U+7592 # 疒
U+75A2 # 疢
U+75B0 # 疰
U+75B7 # 疷
U+75BF # 疿
U+75C0 # 痀
U+75C6 # 痆
U+75CE # 痎
U+75CF # 痏
U+75D3 # 痓
U+75DD # 痝
U+75DF # 痟
U+75E0 # 痠
U+75E4 # 痤
U+75E7 # 痧
U+75EC # 痬
U+75EE # 痮
U+75F1 # 痱
U+75F9 # 痹
U+7600 # 瘀
U+7602 # 瘂
U+7603 # 瘃
U+7607 # 瘇
U+7608 # 瘈
U+760F # 瘏
U+7613 # 瘓
U+7615 # 瘕
U+7616 # 瘖
U+7618 # 瘘
U+7619 # 瘙
U+761B # 瘛
U+761C # 瘜
U+761E # 瘞
U+7625 # 瘥
U+7626 U+75E9 JIS83   # 瘦
U+7628 # 瘨
U+762D # 瘭
U+7633 # 瘳
U+7635 # 瘵
U+763C # 瘼
U+7641 # 癁
U+7643 # 癃
U+7649 # 癉
U+764B # 癋
U+7655 # 癕
U+7661 U+75F4 新字体  # 癡
U+7664 # 癤
U+7665 # 癥
U+766D # 癭
U+766E # 癮
U+766F # 癯
U+7671 # 癱
U+767C U+767A 新字体  # 發
U+7681 U+7682 # 皁
U+7682 U+7681 # 皂
U+7695 # 皕
U+769B # 皛
U+769C # 皜
U+769D # 皝
U+769E # 皞
U+76A0 # 皠
U+76A1 # 皡
U+76A6 # 皦
U+76A7 # 皧
U+76A8 # 皨
U+76AA # 皪
U+76AF # 皯
U+76B6 # 皶
U+76C3 U+676F 異体字  # 盃
U+76C5 U+6C96 # 盅
U+76C9 # 盉
U+76CC # 盌
U+76CE # 盎
U+76D4 # 盔
U+76DC U+76D7 新字体  # 盜
U+76E1 U+5C3D 新字体  # 盡
U+76E6 # 盦
U+76E8 # 盨
U+76EC # 盬
U+76F1 # 盱
U+76FC # 盼
U+770A # 眊
U+7717 # 眗
U+7719 # 眙
U+771A # 眚
U+771E U+771F 新字体  # 眞
U+772D # 眭
U+7734 # 眴
U+7735 # 眵
U+7736 # 眶
U+7746 # 睆
U+774D # 睍
U+774E # 睎
U+7758 # 睘
U+775C # 睜
U+775F # 睟
U+7760 # 睠
U+7762 # 睢
U+776A # 睪
U+7772 # 睲
U+777A # 睺
U+777C # 睼
U+777D # 睽
U+7780 # 瞀
U+7794 # 瞔
U+779A # 瞚
U+779F # 瞟
U+77A2 # 瞢
U+77A4 # 瞤
U+77A9 # 瞩
U+77AA # 瞪
U+77DE # 矞
U+77DF # 矟
U+77E0 # 矠
U+77E4 # 矤
U+77E6 # 矦
U+77EA # 矪
U+77EC # 矬
U+77F0 # 矰
U+77F4 # 矴
U+77FB # 矻
U+7805 # 砅
U+7806 # 砆
U+7809 # 砉
U+780D # 砍
U+7819 # 砙
U+7821 # 砡
U+782C # 砬
U+782D # 砭
U+783A U+792A JIS78   # 砺
U+783F U+7926 JIS78   # 砿
U+7843 # 硃
U+7847 # 硇
U+784E U+7814 # 硎
U+784F U+7814 JIS97   # 硏
U+7851 # 硑
U+7864 # 硤
U+7868 # 硨
U+786A # 硪
U+786E # 确
U+787A -      # 硺
U+788A # 碊
U+788E U+7815 新字体  # 碎
U+7894 # 碔
U+789D # 碝
U+789E # 碞
U+789F # 碟
U+78A4 # 碤
U+78AD # 碭
U+78B0 # 碰
U+78BB # 碻
U+78C8 # 磈
U+78CC # 磌
U+78CE # 磎
U+78D5 # 磕
U+78E0 # 磠
U+78E1 # 磡
U+78E4 # 磤
U+78E6 # 磦
U+78F2 # 磲
U+78F7 # 磷
U+78F9 # 磹
U+78FA # 磺
U+78FB # 磻
U+78FE # 磾
U+7900 # 礀
U+7910 # 礐
U+791B # 礛
U+791C # 礜
U+7925 # 礥
U+7926 U+783F JIS78   # 礦
U+792A U+783A JIS78   # 礪
U+792E U+70AE # 礮
U+7930 # 礰
U+7931 # 礱
U+7934 # 礴
U+793B # 礻
U+7945 # 祅
U+7946 # 祆
U+794A # 祊
U+7955 U+79D8 新字体  # 祕
U+7958 U+7B97 # 祘
U+795B # 祛
U+795C # 祜
U+7967 # 祧
U+7972 # 祲
U+7977 U+79B1 JIS2000 # 祷
U+7979 # 祹
U+797F U+7984 新字体  # 祿
U+7994 # 禔
U+7995 # 禕
U+7996 # 禖
U+7998 # 禘
U+799B # 禛
U+79A1 # 禡
U+79A9 # 禩
U+79AA U+7985 新字体  # 禪
U+79AE U+793C 新字体  # 禮
U+79B0 U+7962 異体字  # 禰
U+79B1 U+7977 JIS83   # 禱
U+79B4 # 禴
U+79B8 # 禸
U+79BB # 离
U+79C2 # 秂
U+79C7 # 秇
U+79C8 # 秈
U+79CA # 秊
U+79CC # 秌
U+79CD # 种
U+79D4 # 秔
U+79D6 # 秖
U+79DE # 秞
U+79EB # 秫
U+79ED # 秭
U+7A03 # 稃
U+7A0A # 稊
U+7A11 # 稑
U+7A15 # 稕
U+7A1B # 稛
U+7A1E # 稞
U+7A2D # 稭
U+7A31 U+79F0 新字体  # 稱
U+7A38 # 稸
U+7A39 # 稹
U+7A3B U+7A32 新字体  # 稻
U+7A47 # 穇
U+7A4C # 穌
U+7A56 # 穖
U+7A57 U+7A42 新字体  # 穗
U+7A59 # 穙
U+7A5C # 穜
U+7A5D # 穝
U+7A5F # 穟
U+7A60 # 穠
U+7A67 # 穧
U+7A69 U+7A4F 新字体  # 穩
U+7A6A # 穪
U+7A6D # 穭
U+7A70 U+7A63 新字体  # 穰
U+7A75 # 穵
U+7A78 # 穸
U+7A82 # 窂
U+7A85 # 窅
U+7A8A # 窊
U+7A90 # 窐
U+7AA0 # 窠
U+7AA3 # 窣
U+7AAC # 窬
U+7AB3 # 窳
U+7AB9 # 窹
U+7ABB # 窻
U+7ABC # 窼
U+7ABE # 窾
U+7AC3 U+7AC8 JIS78   # 竃
U+7AC8 U+7AC3 JIS78   # 竈
U+7ACA U+7A83 新字体  # 竊
U+7ACC # 竌
U+7ACE # 竎
U+7AD1 # 竑
U+7ADD U+4E26 新字体  # 竝
U+7AE7 # 竧
U+7AE8 # 竨
U+7AEB # 竫
U+7AF4 # 竴
U+7AFD # 竽
U+7B07 # 笇
U+7B12 # 笒
U+7B27 # 笧
U+7B2A # 笪
U+7B2D # 笭
U+7B2E # 笮
U+7B2F # 笯
U+7B31 # 笱
U+7B3B # 笻
U+7B3D # 笽
U+7B41 # 筁
U+7B47 # 筇
U+7B4E # 筎
U+7B55 # 筕
U+7B60 # 筠
U+7B64 # 筤
U+7B66 # 筦
U+7B69 # 筩
U+7B6D # 筭
U+7B6F # 筯
U+7B72 # 筲
U+7B73 # 筳
U+7B79 # 筹
U+7B7F U+7BE0 # 筿
U+7B90 # 箐
U+7B91 # 箑
U+7B9B # 箛
U+7B9E # 箞
U+7BAA U+7C1E JIS2000 # 箪
U+7BAF # 箯
U+7BB5 # 箵
U+7BBC # 箼
U+7BC5 # 篅
U+7BCA # 篊
U+7BD4 # 篔
U+7BD6 # 篖
U+7BD7 # 篗
U+7BD9 # 篙
U+7BDA # 篚
U+7BEA # 篪
U+7BED U+7C60 JIS78   # 篭
U+7BF0 # 篰
U+7C01 # 簁
U+7C03 # 簃
U+7C0B # 簋
U+7C0E # 簎
U+7C0F # 簏
U+7C1E U+7BAA JIS83   # 簞
U+7C20 # 簠
U+7C26 # 簦
U+7C31 # 簱
U+7C33 # 簳
U+7C36 # 簶
U+7C45 # 籅
U+7C4A # 籊
U+7C51 # 籑
U+7C57 # 籗
U+7C59 # 籙
U+7C5E # 籞
U+7C60 U+7BED JIS78   # 籠
U+7C61 # 籡
U+7C69 # 籩
U+7C6D # 籭
U+7C6E # 籮
U+7C6F # 籯
U+7C70 # 籰
U+7C79 # 籹
U+7C8F # 粏
U+7C94 # 粔
U+7CA0 # 粠
U+7CA6 # 粦
U+7CB6 # 粶
U+7CB7 # 粷
U+7CB9 U+7C8B 新字体  # 粹
U+7CBC # 粼
U+7CBF # 粿
U+7CC4 # 糄
U+7CC8 # 糈
U+7CCD # 糍
U+7CD5 # 糕
U+7CD7 # 糗
U+7CD9 # 糙
U+7CDD # 糝
U+7CE6 # 糦
U+7CEB # 糫
U+7CF5 # 糵
U+7D03 # 紃
U+7D07 # 紇
U+7D08 # 紈
U+7D09 # 紉
U+7D12 # 紒
U+7D13 # 紓
U+7D1D # 紝
U+7D1E # 紞
U+7D23 # 紣
U+7D31 # 紱
U+7D3D # 紽
U+7D3E # 紾
U+7D40 # 絀
U+7D41 # 絁
U+7D47 # 絇
U+7D48 # 絈
U+7D53 # 絓
U+7D59 # 絙
U+7D5A # 絚
U+7D5C # 絜
U+7D6A # 絪
U+7D70 # 絰
