#
# encoding-jis.txt
#

# US-ASCII

         JIS  EUC    SJIS W31J Unicode  UTF-16   UTF-8
-------- ---- ------ ---- ---- -------- -------- -------- ----
   32-31 403F C0BF   90BD 90BD U+8AA0   8AA0     E8AAA0   [誠]
   32-32 4040 C0C0   90BE 90BE U+8A93   8A93     E8AA93   [誓]
   32-33 4041 C0C1   90BF 90BF U+8ACB   8ACB     E8AB8B   [請]
   32-34 4042 C0C2   90C0 90C0 U+901D   901D     E9809D   [逝]
   32-35 4043 C0C3   90C1 90C1 U+9192   9192     E98692   [醒]
   32-36 4044 C0C4   90C2 90C2 U+9752   9752     E99D92   [青]
   32-37 4045 C0C5   90C3 90C3 U+9759   9759     E99D99   [静]
   32-38 4046 C0C6   90C4 90C4 U+6589   6589     E69689   [斉]
   32-39 4047 C0C7   90C5 90C5 U+7A0E   7A0E     E7A88E   [税]
   32-40 4048 C0C8   90C6 90C6 U+8106   8106     E88486   [脆]
   32-41 4049 C0C9   90C7 90C7 U+96BB   96BB     E99ABB   [隻]
   32-42 404A C0CA   90C8 90C8 U+5E2D   5E2D     E5B8AD   [席]
   32-43 404B C0CB   90C9 90C9 U+60DC   60DC     E6839C   [惜]
   32-44 404C C0CC   90CA 90CA U+621A   621A     E6889A   [戚]
   32-45 404D C0CD   90CB 90CB U+65A5   65A5     E696A5   [斥]
   32-46 404E C0CE   90CC 90CC U+6614   6614     E69894   [昔]
   32-47 404F C0CF   90CD 90CD U+6790   6790     E69E90   [析]
   32-48 4050 C0D0   90CE 90CE U+77F3   77F3     E79FB3   [石]
   32-49 4051 C0D1   90CF 90CF U+7A4D   7A4D     E7A98D   [積]
   32-50 4052 C0D2   90D0 90D0 U+7C4D   7C4D     E7B18D   [籍]
   32-51 4053 C0D3   90D1 90D1 U+7E3E   7E3E     E7B8BE   [績]
   32-52 4054 C0D4   90D2 90D2 U+810A   810A     E8848A   [脊]
   32-53 4055 C0D5   90D3 90D3 U+8CAC   8CAC     E8B2AC   [責]
   32-54 4056 C0D6   90D4 90D4 U+8D64   8D64     E8B5A4   [赤]
   32-55 4057 C0D7   90D5 90D5 U+8DE1   8DE1     E8B7A1   [跡]
   32-56 4058 C0D8   90D6 90D6 U+8E5F   8E5F     E8B99F   [蹟]
   32-57 4059 C0D9   90D7 90D7 U+78A9   78A9     E7A2A9   [碩]
   32-58 405A C0DA   90D8 90D8 U+5207   5207     E58887   [切]
   32-59 405B C0DB   90D9 90D9 U+62D9   62D9     E68B99   [拙]
   32-60 405C C0DC   90DA 90DA U+63A5   63A5     E68EA5   [接]
   32-61 405D C0DD   90DB 90DB U+6442   6442     E69182   [摂]
   32-62 405E C0DE   90DC 90DC U+6298   6298     E68A98   [折]
   32-63 405F C0DF   90DD 90DD U+8A2D   8A2D     E8A8AD   [設]
   32-64 4060 C0E0   90DE 90DE U+7A83   7A83     E7AA83   [窃]
   32-65 4061 C0E1   90DF 90DF U+7BC0   7BC0     E7AF80   [節]
   32-66 4062 C0E2   90E0 90E0 U+8AAC   8AAC     E8AAAC   [説]
   32-67 4063 C0E3   90E1 90E1 U+96EA   96EA     E99BAA   [雪]
   32-68 4064 C0E4   90E2 90E2 U+7D76   7D76     E7B5B6   [絶]
   32-69 4065 C0E5   90E3 90E3 U+820C   820C     E8888C   [舌]
   32-70 4066 C0E6   90E4 90E4 U+8749   8749     E89D89   [蝉]
   32-71 4067 C0E7   90E5 90E5 U+4ED9   4ED9     E4BB99   [仙]
   32-72 4068 C0E8   90E6 90E6 U+5148   5148     E58588   [先]
   32-73 4069 C0E9   90E7 90E7 U+5343   5343     E58D83   [千]
   32-74 406A C0EA   90E8 90E8 U+5360   5360     E58DA0   [占]
   32-75 406B C0EB   90E9 90E9 U+5BA3   5BA3     E5AEA3   [宣]
   32-76 406C C0EC   90EA 90EA U+5C02   5C02     E5B082   [専]
   32-77 406D C0ED   90EB 90EB U+5C16   5C16     E5B096   [尖]
   32-78 406E C0EE   90EC 90EC U+5DDD   5DDD     E5B79D   [川]
   32-79 406F C0EF   90ED 90ED U+6226   6226     E688A6   [戦]
   32-80 4070 C0F0   90EE 90EE U+6247   6247     E68987   [扇]
   32-81 4071 C0F1   90EF 90EF U+64B0   64B0     E692B0   [撰]
   32-82 4072 C0F2   90F0 90F0 U+6813   6813     E6A093   [栓]
   32-83 4073 C0F3   90F1 90F1 U+6834   6834     E6A0B4   [栴]
   32-84 4074 C0F4   90F2 90F2 U+6CC9   6CC9     E6B389   [泉]
   32-85 4075 C0F5   90F3 90F3 U+6D45   6D45     E6B585   [浅]
   32-86 4076 C0F6   90F4 90F4 U+6D17   6D17     E6B497   [洗]
   32-87 4077 C0F7   90F5 90F5 U+67D3   67D3     E69F93   [染]
   32-88 4078 C0F8   90F6 90F6 U+6F5C   6F5C     E6BD9C   [潜]
   32-89 4079 C0F9   90F7 90F7 U+714E   714E     E7858E   [煎]
   32-90 407A C0FA   90F8 90F8 U+717D   717D     E785BD   [煽]
   32-91 407B C0FB   90F9 90F9 U+65CB   65CB     E6978B   [旋]
   32-92 407C C0FC   90FA 90FA U+7A7F   7A7F     E7A9BF   [穿]
   32-93 407D C0FD   90FB 90FB U+7BAD   7BAD     E7AEAD   [箭]
   32-94 407E C0FE   90FC 90FC U+7DDA   7DDA     E7B79A   [線]
-------- ---- ------ ---- ---- -------- -------- -------- ----
   33-01 4121 C1A1   9140 9140 U+7E4A   7E4A     E7B98A   [繊]
   33-02 4122 C1A2   9141 9141 U+7FA8   7FA8     E7BEA8   [羨]
   33-03 4123 C1A3   9142 9142 U+817A   817A     E885BA   [腺]
   33-04 4124 C1A4   9143 9143 U+821B   821B     E8889B   [舛]
   33-05 4125 C1A5   9144 9144 U+8239   8239     E888B9   [船]
   33-06 4126 C1A6   9145 9145 U+85A6   85A6     E896A6   [薦]
   33-07 4127 C1A7   9146 9146 U+8A6E   8A6E     E8A9AE   [詮]
   33-08 4128 C1A8   9147 9147 U+8CCE   8CCE     E8B38E   [賎]
   33-09 4129 C1A9   9148 9148 U+8DF5   8DF5     E8B7B5   [践]
   33-10 412A C1AA   9149 9149 U+9078   9078     E981B8   [選]
   33-11 412B C1AB   914A 914A U+9077   9077     E981B7   [遷]
   33-12 412C C1AC   914B 914B U+92AD   92AD     E98AAD   [銭]
   33-13 412D C1AD   914C 914C U+9291   9291     E98A91   [銑]
   33-14 412E C1AE   914D 914D U+9583   9583     E99683   [閃]
   33-15 412F C1AF   914E 914E U+9BAE   9BAE     E9AEAE   [鮮]
   33-16 4130 C1B0   914F 914F U+524D   524D     E5898D   [前]
   33-17 4131 C1B1   9150 9150 U+5584   5584     E59684   [善]
   33-18 4132 C1B2   9151 9151 U+6F38   6F38     E6BCB8   [漸]
   33-19 4133 C1B3   9152 9152 U+7136   7136     E784B6   [然]
   33-20 4134 C1B4   9153 9153 U+5168   5168     E585A8   [全]
   33-21 4135 C1B5   9154 9154 U+7985   7985     E7A685   [禅]
   33-22 4136 C1B6   9155 9155 U+7E55   7E55     E7B995   [繕]
   33-23 4137 C1B7   9156 9156 U+81B3   81B3     E886B3   [膳]
   33-24 4138 C1B8   9157 9157 U+7CCE   7CCE     E7B38E   [糎]
   33-25 4139 C1B9   9158 9158 U+564C   564C     E5998C   [噌]
   33-26 413A C1BA   9159 9159 U+5851   5851     E5A191   [塑]
   33-27 413B C1BB   915A 915A U+5CA8   5CA8     E5B2A8   [岨]
   33-28 413C C1BC   915B 915B U+63AA   63AA     E68EAA   [措]
   33-29 413D C1BD   915C 915C U+66FE   66FE     E69BBE   [曾]
   33-30 413E C1BE   915D 915D U+66FD   66FD     E69BBD   [曽]
   33-31 413F C1BF   915E 915E U+695A   695A     E6A59A   [楚]
   33-32 4140 C1C0   915F 915F U+72D9   72D9     E78B99   [狙]
   33-33 4141 C1C1   9160 9160 U+758F   758F     E7968F   [疏]
   33-34 4142 C1C2   9161 9161 U+758E   758E     E7968E   [疎]
   33-35 4143 C1C3   9162 9162 U+790E   790E     E7A48E   [礎]
   33-36 4144 C1C4   9163 9163 U+7956   7956     E7A596   [祖]
   33-37 4145 C1C5   9164 9164 U+79DF   79DF     E7A79F   [租]
   33-38 4146 C1C6   9165 9165 U+7C97   7C97     E7B297   [粗]
   33-39 4147 C1C7   9166 9166 U+7D20   7D20     E7B4A0   [素]
   33-40 4148 C1C8   9167 9167 U+7D44   7D44     E7B584   [組]
   33-41 4149 C1C9   9168 9168 U+8607   8607     E89887   [蘇]
   33-42 414A C1CA   9169 9169 U+8A34   8A34     E8A8B4   [訴]
   33-43 414B C1CB   916A 916A U+963B   963B     E998BB   [阻]
   33-44 414C C1CC   916B 916B U+9061   9061     E981A1   [遡]
   33-45 414D C1CD   916C 916C U+9F20   9F20     E9BCA0   [鼠]
   33-46 414E C1CE   916D 916D U+50E7   50E7     E583A7   [僧]
   33-47 414F C1CF   916E 916E U+5275   5275     E589B5   [創]
   33-48 4150 C1D0   916F 916F U+53CC   53CC     E58F8C   [双]
   33-49 4151 C1D1   9170 9170 U+53E2   53E2     E58FA2   [叢]
   33-50 4152 C1D2   9171 9171 U+5009   5009     E58089   [倉]
   33-51 4153 C1D3   9172 9172 U+55AA   55AA     E596AA   [喪]
   33-52 4154 C1D4   9173 9173 U+58EE   58EE     E5A3AE   [壮]
   33-53 4155 C1D5   9174 9174 U+594F   594F     E5A58F   [奏]
   33-54 4156 C1D6   9175 9175 U+723D   723D     E788BD   [爽]
   33-55 4157 C1D7   9176 9176 U+5B8B   5B8B     E5AE8B   [宋]
   33-56 4158 C1D8   9177 9177 U+5C64   5C64     E5B1A4   [層]
   33-57 4159 C1D9   9178 9178 U+531D   531D     E58C9D   [匝]
   33-58 415A C1DA   9179 9179 U+60E3   60E3     E683A3   [惣]
   33-59 415B C1DB   917A 917A U+60F3   60F3     E683B3   [想]
   33-60 415C C1DC   917B 917B U+635C   635C     E68D9C   [捜]
   33-61 415D C1DD   917C 917C U+6383   6383     E68E83   [掃]
   33-62 415E C1DE   917D 917D U+633F   633F     E68CBF   [挿]
   33-63 415F C1DF   917E 917E U+63BB   63BB     E68EBB   [掻]
   33-64 4160 C1E0   9180 9180 U+64CD   64CD     E6938D   [操]
   33-65 4161 C1E1   9181 9181 U+65E9   65E9     E697A9   [早]
   33-66 4162 C1E2   9182 9182 U+66F9   66F9     E69BB9   [曹]
   33-67 4163 C1E3   9183 9183 U+5DE3   5DE3     E5B7A3   [巣]
   33-68 4164 C1E4   9184 9184 U+69CD   69CD     E6A78D   [槍]
   33-69 4165 C1E5   9185 9185 U+69FD   69FD     E6A7BD   [槽]
   33-70 4166 C1E6   9186 9186 U+6F15   6F15     E6BC95   [漕]
   33-71 4167 C1E7   9187 9187 U+71E5   71E5     E787A5   [燥]
   33-72 4168 C1E8   9188 9188 U+4E89   4E89     E4BA89   [争]
   33-73 4169 C1E9   9189 9189 U+75E9   75E9     E797A9   [痩]
   33-74 416A C1EA   918A 918A U+76F8   76F8     E79BB8   [相]
   33-75 416B C1EB   918B 918B U+7A93   7A93     E7AA93   [窓]
   33-76 416C C1EC   918C 918C U+7CDF   7CDF     E7B39F   [糟]
   33-77 416D C1ED   918D 918D U+7DCF   7DCF     E7B78F   [総]
   33-78 416E C1EE   918E 918E U+7D9C   7D9C     E7B69C   [綜]
   33-79 416F C1EF   918F 918F U+8061   8061     E881A1   [聡]
   33-80 4170 C1F0   9190 9190 U+8349   8349     E88D89   [草]
   33-81 4171 C1F1   9191 9191 U+8358   8358     E88D98   [荘]
   33-82 4172 C1F2   9192 9192 U+846C   846C     E891AC   [葬]
   33-83 4173 C1F3   9193 9193 U+84BC   84BC     E892BC   [蒼]
   33-84 4174 C1F4   9194 9194 U+85FB   85FB     E897BB   [藻]
   33-85 4175 C1F5   9195 9195 U+88C5   88C5     E8A385   [装]
   33-86 4176 C1F6   9196 9196 U+8D70   8D70     E8B5B0   [走]
   33-87 4177 C1F7   9197 9197 U+9001   9001     E98081   [送]
   33-88 4178 C1F8   9198 9198 U+906D   906D     E981AD   [遭]
   33-89 4179 C1F9   9199 9199 U+9397   9397     E98E97   [鎗]
   33-90 417A C1FA   919A 919A U+971C   971C     E99C9C   [霜]
   33-91 417B C1FB   919B 919B U+9A12   9A12     E9A892   [騒]
   33-92 417C C1FC   919C 919C U+50CF   50CF     E5838F   [像]
   33-93 417D C1FD   919D 919D U+5897   5897     E5A297   [増]
   33-94 417E C1FE   919E 919E U+618E   618E     E6868E   [憎]
-------- ---- ------ ---- ---- -------- -------- -------- ----
   34-01 4221 C2A1   919F 919F U+81D3   81D3     E88793   [臓]
   34-02 4222 C2A2   91A0 91A0 U+8535   8535     E894B5   [蔵]
   34-03 4223 C2A3   91A1 91A1 U+8D08   8D08     E8B488   [贈]
   34-04 4224 C2A4   91A2 91A2 U+9020   9020     E980A0   [造]
   34-05 4225 C2A5   91A3 91A3 U+4FC3   4FC3     E4BF83   [促]
   34-06 4226 C2A6   91A4 91A4 U+5074   5074     E581B4   [側]
   34-07 4227 C2A7   91A5 91A5 U+5247   5247     E58987   [則]
   34-08 4228 C2A8   91A6 91A6 U+5373   5373     E58DB3   [即]
   34-09 4229 C2A9   91A7 91A7 U+606F   606F     E681AF   [息]
   34-10 422A C2AA   91A8 91A8 U+6349   6349     E68D89   [捉]
   34-11 422B C2AB   91A9 91A9 U+675F   675F     E69D9F   [束]
   34-12 422C C2AC   91AA 91AA U+6E2C   6E2C     E6B8AC   [測]
   34-13 422D C2AD   91AB 91AB U+8DB3   8DB3     E8B6B3   [足]
   34-14 422E C2AE   91AC 91AC U+901F   901F     E9809F   [速]
   34-15 422F C2AF   91AD 91AD U+4FD7   4FD7     E4BF97   [俗]
   34-16 4230 C2B0   91AE 91AE U+5C5E   5C5E     E5B19E   [属]
   34-17 4231 C2B1   91AF 91AF U+8CCA   8CCA     E8B38A   [賊]
   34-18 4232 C2B2   91B0 91B0 U+65CF   65CF     E6978F   [族]
   34-19 4233 C2B3   91B1 91B1 U+7D9A   7D9A     E7B69A   [続]
   34-20 4234 C2B4   91B2 91B2 U+5352   5352     E58D92   [卒]
   34-21 4235 C2B5   91B3 91B3 U+8896   8896     E8A296   [袖]
   34-22 4236 C2B6   91B4 91B4 U+5176   5176     E585B6   [其]
   34-23 4237 C2B7   91B5 91B5 U+63C3   63C3     E68F83   [揃]
   34-24 4238 C2B8   91B6 91B6 U+5B58   5B58     E5AD98   [存]
   34-25 4239 C2B9   91B7 91B7 U+5B6B   5B6B     E5ADAB   [孫]
   34-26 423A C2BA   91B8 91B8 U+5C0A   5C0A     E5B08A   [尊]
   34-27 423B C2BB   91B9 91B9 U+640D   640D     E6908D   [損]
   34-28 423C C2BC   91BA 91BA U+6751   6751     E69D91   [村]
   34-29 423D C2BD   91BB 91BB U+905C   905C     E9819C   [遜]
   34-30 423E C2BE   91BC 91BC U+4ED6   4ED6     E4BB96   [他]
   34-31 423F C2BF   91BD 91BD U+591A   591A     E5A49A   [多]
   34-32 4240 C2C0   91BE 91BE U+592A   592A     E5A4AA   [太]
   34-33 4241 C2C1   91BF 91BF U+6C70   6C70     E6B1B0   [汰]
   34-34 4242 C2C2   91C0 91C0 U+8A51   8A51     E8A991   [詑]
   34-35 4243 C2C3   91C1 91C1 U+553E   553E     E594BE   [唾]
   34-36 4244 C2C4   91C2 91C2 U+5815   5815     E5A095   [堕]
   34-37 4245 C2C5   91C3 91C3 U+59A5   59A5     E5A6A5   [妥]
   34-38 4246 C2C6   91C4 91C4 U+60F0   60F0     E683B0   [惰]
   34-39 4247 C2C7   91C5 91C5 U+6253   6253     E68993   [打]
   34-40 4248 C2C8   91C6 91C6 U+67C1   67C1     E69F81   [柁]
   34-41 4249 C2C9   91C7 91C7 U+8235   8235     E888B5   [舵]
   34-42 424A C2CA   91C8 91C8 U+6955   6955     E6A595   [楕]
   34-43 424B C2CB   91C9 91C9 U+9640   9640     E99980   [陀]
   34-44 424C C2CC   91CA 91CA U+99C4   99C4     E9A784   [駄]
   34-45 424D C2CD   91CB 91CB U+9A28   9A28     E9A8A8   [騨]
   34-46 424E C2CE   91CC 91CC U+4F53   4F53     E4BD93   [体]
   34-47 424F C2CF   91CD 91CD U+5806   5806     E5A086   [堆]
   34-48 4250 C2D0   91CE 91CE U+5BFE   5BFE     E5AFBE   [対]
   34-49 4251 C2D1   91CF 91CF U+8010   8010     E88090   [耐]
   34-50 4252 C2D2   91D0 91D0 U+5CB1   5CB1     E5B2B1   [岱]
   34-51 4253 C2D3   91D1 91D1 U+5E2F   5E2F     E5B8AF   [帯]
   34-52 4254 C2D4   91D2 91D2 U+5F85   5F85     E5BE85   [待]
   34-53 4255 C2D5   91D3 91D3 U+6020   6020     E680A0   [怠]
   34-54 4256 C2D6   91D4 91D4 U+614B   614B     E6858B   [態]
   34-55 4257 C2D7   91D5 91D5 U+6234   6234     E688B4   [戴]
   34-56 4258 C2D8   91D6 91D6 U+66FF   66FF     E69BBF   [替]
   34-57 4259 C2D9   91D7 91D7 U+6CF0   6CF0     E6B3B0   [泰]
   34-58 425A C2DA   91D8 91D8 U+6EDE   6EDE     E6BB9E   [滞]
   34-59 425B C2DB   91D9 91D9 U+80CE   80CE     E8838E   [胎]
   34-60 425C C2DC   91DA 91DA U+817F   817F     E885BF   [腿]
   34-61 425D C2DD   91DB 91DB U+82D4   82D4     E88B94   [苔]
   34-62 425E C2DE   91DC 91DC U+888B   888B     E8A28B   [袋]
   34-63 425F C2DF   91DD 91DD U+8CB8   8CB8     E8B2B8   [貸]
   34-64 4260 C2E0   91DE 91DE U+9000   9000     E98080   [退]
   34-65 4261 C2E1   91DF 91DF U+902E   902E     E980AE   [逮]
   34-66 4262 C2E2   91E0 91E0 U+968A   968A     E99A8A   [隊]
   34-67 4263 C2E3   91E1 91E1 U+9EDB   9EDB     E9BB9B   [黛]
   34-68 4264 C2E4   91E2 91E2 U+9BDB   9BDB     E9AF9B   [鯛]
   34-69 4265 C2E5   91E3 91E3 U+4EE3   4EE3     E4BBA3   [代]
   34-70 4266 C2E6   91E4 91E4 U+53F0   53F0     E58FB0   [台]
   34-71 4267 C2E7   91E5 91E5 U+5927   5927     E5A4A7   [大]
   34-72 4268 C2E8   91E6 91E6 U+7B2C   7B2C     E7ACAC   [第]
   34-73 4269 C2E9   91E7 91E7 U+918D   918D     E9868D   [醍]
   34-74 426A C2EA   91E8 91E8 U+984C   984C     E9A18C   [題]
   34-75 426B C2EB   91E9 91E9 U+9DF9   9DF9     E9B7B9   [鷹]
   34-76 426C C2EC   91EA 91EA U+6EDD   6EDD     E6BB9D   [滝]
   34-77 426D C2ED   91EB 91EB U+7027   7027     E780A7   [瀧]
   34-78 426E C2EE   91EC 91EC U+5353   5353     E58D93   [卓]
   34-79 426F C2EF   91ED 91ED U+5544   5544     E59584   [啄]
   34-80 4270 C2F0   91EE 91EE U+5B85   5B85     E5AE85   [宅]
   34-81 4271 C2F1   91EF 91EF U+6258   6258     E68998   [托]
   34-82 4272 C2F2   91F0 91F0 U+629E   629E     E68A9E   [択]
   34-83 4273 C2F3   91F1 91F1 U+62D3   62D3     E68B93   [拓]
   34-84 4274 C2F4   91F2 91F2 U+6CA2   6CA2     E6B2A2   [沢]
   34-85 4275 C2F5   91F3 91F3 U+6FEF   6FEF     E6BFAF   [濯]
   34-86 4276 C2F6   91F4 91F4 U+7422   7422     E790A2   [琢]
   34-87 4277 C2F7   91F5 91F5 U+8A17   8A17     E8A897   [託]
   34-88 4278 C2F8   91F6 91F6 U+9438   9438     E990B8   [鐸]
   34-89 4279 C2F9   91F7 91F7 U+6FC1   6FC1     E6BF81   [濁]
   34-90 427A C2FA   91F8 91F8 U+8AFE   8AFE     E8ABBE   [諾]
   34-91 427B C2FB   91F9 91F9 U+8338   8338     E88CB8   [茸]
   34-92 427C C2FC   91FA 91FA U+51E7   51E7     E587A7   [凧]
   34-93 427D C2FD   91FB 91FB U+86F8   86F8     E89BB8   [蛸]
   34-94 427E C2FE   91FC 91FC U+53EA   53EA     E58FAA   [只]
-------- ---- ------ ---- ---- -------- -------- -------- ----
   35-01 4321 C3A1   9240 9240 U+53E9   53E9     E58FA9   [叩]
   35-02 4322 C3A2   9241 9241 U+4F46   4F46     E4BD86   [但]
   35-03 4323 C3A3   9242 9242 U+9054   9054     E98194   [達]
   35-04 4324 C3A4   9243 9243 U+8FB0   8FB0     E8BEB0   [辰]
   35-05 4325 C3A5   9244 9244 U+596A   596A     E5A5AA   [奪]
   35-06 4326 C3A6   9245 9245 U+8131   8131     E884B1   [脱]
   35-07 4327 C3A7   9246 9246 U+5DFD   5DFD     E5B7BD   [巽]
   35-08 4328 C3A8   9247 9247 U+7AEA   7AEA     E7ABAA   [竪]
   35-09 4329 C3A9   9248 9248 U+8FBF   8FBF     E8BEBF   [辿]
   35-10 432A C3AA   9249 9249 U+68DA   68DA     E6A39A   [棚]
   35-11 432B C3AB   924A 924A U+8C37   8C37     E8B0B7   [谷]
   35-12 432C C3AC   924B 924B U+72F8   72F8     E78BB8   [狸]
   35-13 432D C3AD   924C 924C U+9C48   9C48     E9B188   [鱈]
   35-14 432E C3AE   924D 924D U+6A3D   6A3D     E6A8BD   [樽]
   35-15 432F C3AF   924E 924E U+8AB0   8AB0     E8AAB0   [誰]
   35-16 4330 C3B0   924F 924F U+4E39   4E39     E4B8B9   [丹]
   35-17 4331 C3B1   9250 9250 U+5358   5358     E58D98   [単]
   35-18 4332 C3B2   9251 9251 U+5606   5606     E59886   [嘆]
   35-19 4333 C3B3   9252 9252 U+5766   5766     E59DA6   [坦]
   35-20 4334 C3B4   9253 9253 U+62C5   62C5     E68B85   [担]
   35-21 4335 C3B5   9254 9254 U+63A2   63A2     E68EA2   [探]
   35-22 4336 C3B6   9255 9255 U+65E6   65E6     E697A6   [旦]
   35-23 4337 C3B7   9256 9256 U+6B4E   6B4E     E6AD8E   [歎]
   35-24 4338 C3B8   9257 9257 U+6DE1   6DE1     E6B7A1   [淡]
   35-25 4339 C3B9   9258 9258 U+6E5B   6E5B     E6B99B   [湛]
   35-26 433A C3BA   9259 9259 U+70AD   70AD     E782AD   [炭]
   35-27 433B C3BB   925A 925A U+77ED   77ED     E79FAD   [短]
   35-28 433C C3BC   925B 925B U+7AEF   7AEF     E7ABAF   [端]
   35-29 433D C3BD   925C 925C U+7BAA   7BAA     E7AEAA   [箪]
   35-30 433E C3BE   925D 925D U+7DBB   7DBB     E7B6BB   [綻]
   35-31 433F C3BF   925E 925E U+803D   803D     E880BD   [耽]
   35-32 4340 C3C0   925F 925F U+80C6   80C6     E88386   [胆]
   35-33 4341 C3C1   9260 9260 U+86CB   86CB     E89B8B   [蛋]
   35-34 4342 C3C2   9261 9261 U+8A95   8A95     E8AA95   [誕]
   35-35 4343 C3C3   9262 9262 U+935B   935B     E98D9B   [鍛]
   35-36 4344 C3C4   9263 9263 U+56E3   56E3     E59BA3   [団]
   35-37 4345 C3C5   9264 9264 U+58C7   58C7     E5A387   [壇]
   35-38 4346 C3C6   9265 9265 U+5F3E   5F3E     E5BCBE   [弾]
   35-39 4347 C3C7   9266 9266 U+65AD   65AD     E696AD   [断]
   35-40 4348 C3C8   9267 9267 U+6696   6696     E69A96   [暖]
   35-41 4349 C3C9   9268 9268 U+6A80   6A80     E6AA80   [檀]
   35-42 434A C3CA   9269 9269 U+6BB5   6BB5     E6AEB5   [段]
   35-43 434B C3CB   926A 926A U+7537   7537     E794B7   [男]
   35-44 434C C3CC   926B 926B U+8AC7   8AC7     E8AB87   [談]
   35-45 434D C3CD   926C 926C U+5024   5024     E580A4   [値]
   35-46 434E C3CE   926D 926D U+77E5   77E5     E79FA5   [知]
   35-47 434F C3CF   926E 926E U+5730   5730     E59CB0   [地]
   35-48 4350 C3D0   926F 926F U+5F1B   5F1B     E5BC9B   [弛]
   35-49 4351 C3D1   9270 9270 U+6065   6065     E681A5   [恥]
   35-50 4352 C3D2   9271 9271 U+667A   667A     E699BA   [智]
   35-51 4353 C3D3   9272 9272 U+6C60   6C60     E6B1A0   [池]
   35-52 4354 C3D4   9273 9273 U+75F4   75F4     E797B4   [痴]
   35-53 4355 C3D5   9274 9274 U+7A1A   7A1A     E7A89A   [稚]
   35-54 4356 C3D6   9275 9275 U+7F6E   7F6E     E7BDAE   [置]
   35-55 4357 C3D7   9276 9276 U+81F4   81F4     E887B4   [致]
   35-56 4358 C3D8   9277 9277 U+8718   8718     E89C98   [蜘]
   35-57 4359 C3D9   9278 9278 U+9045   9045     E98185   [遅]
   35-58 435A C3DA   9279 9279 U+99B3   99B3     E9A6B3   [馳]
   35-59 435B C3DB   927A 927A U+7BC9   7BC9     E7AF89   [築]
   35-60 435C C3DC   927B 927B U+755C   755C     E7959C   [畜]
   35-61 435D C3DD   927C 927C U+7AF9   7AF9     E7ABB9   [竹]
   35-62 435E C3DE   927D 927D U+7B51   7B51     E7AD91   [筑]
   35-63 435F C3DF   927E 927E U+84C4   84C4     E89384   [蓄]
   35-64 4360 C3E0   9280 9280 U+9010   9010     E98090   [逐]
   35-65 4361 C3E1   9281 9281 U+79E9   79E9     E7A7A9   [秩]
   35-66 4362 C3E2   9282 9282 U+7A92   7A92     E7AA92   [窒]
   35-67 4363 C3E3   9283 9283 U+8336   8336     E88CB6   [茶]
   35-68 4364 C3E4   9284 9284 U+5AE1   5AE1     E5ABA1   [嫡]
   35-69 4365 C3E5   9285 9285 U+7740   7740     E79D80   [着]
   35-70 4366 C3E6   9286 9286 U+4E2D   4E2D     E4B8AD   [中]
   35-71 4367 C3E7   9287 9287 U+4EF2   4EF2     E4BBB2   [仲]
   35-72 4368 C3E8   9288 9288 U+5B99   5B99     E5AE99   [宙]
   35-73 4369 C3E9   9289 9289 U+5FE0   5FE0     E5BFA0   [忠]
   35-74 436A C3EA   928A 928A U+62BD   62BD     E68ABD   [抽]
   35-75 436B C3EB   928B 928B U+663C   663C     E698BC   [昼]
   35-76 436C C3EC   928C 928C U+67F1   67F1     E69FB1   [柱]
   35-77 436D C3ED   928D 928D U+6CE8   6CE8     E6B3A8   [注]
   35-78 436E C3EE   928E 928E U+866B   866B     E899AB   [虫]
   35-79 436F C3EF   928F 928F U+8877   8877     E8A1B7   [衷]
   35-80 4370 C3F0   9290 9290 U+8A3B   8A3B     E8A8BB   [註]
   35-81 4371 C3F1   9291 9291 U+914E   914E     E9858E   [酎]
   35-82 4372 C3F2   9292 9292 U+92F3   92F3     E98BB3   [鋳]
   35-83 4373 C3F3   9293 9293 U+99D0   99D0     E9A790   [駐]
   35-84 4374 C3F4   9294 9294 U+6A17   6A17     E6A897   [樗]
   35-85 4375 C3F5   9295 9295 U+7026   7026     E780A6   [瀦]
   35-86 4376 C3F6   9296 9296 U+732A   732A     E78CAA   [猪]
   35-87 4377 C3F7   9297 9297 U+82E7   82E7     E88BA7   [苧]
   35-88 4378 C3F8   9298 9298 U+8457   8457     E89197   [著]
   35-89 4379 C3F9   9299 9299 U+8CAF   8CAF     E8B2AF   [貯]
   35-90 437A C3FA   929A 929A U+4E01   4E01     E4B881   [丁]
   35-91 437B C3FB   929B 929B U+5146   5146     E58586   [兆]
   35-92 437C C3FC   929C 929C U+51CB   51CB     E5878B   [凋]
   35-93 437D C3FD   929D 929D U+558B   558B     E5968B   [喋]
   35-94 437E C3FE   929E 929E U+5BF5   5BF5     E5AFB5   [寵]
-------- ---- ------ ---- ---- -------- -------- -------- ----
   36-01 4421 C4A1   929F 929F U+5E16   5E16     E5B896   [帖]
   36-02 4422 C4A2   92A0 92A0 U+5E33   5E33     E5B8B3   [帳]
   36-03 4423 C4A3   92A1 92A1 U+5E81   5E81     E5BA81   [庁]
   36-04 4424 C4A4   92A2 92A2 U+5F14   5F14     E5BC94   [弔]
   36-05 4425 C4A5   92A3 92A3 U+5F35   5F35     E5BCB5   [張]
